Name,,V,T,M,n,np,B,G,E,v,H,B',G',ρ,vL,vS,va,Θe,γel,γes,γe,A,κ,κref.,Formula,space group,k_BTE_DFT,k_BTE_DFT（1000 K）,k_AFLOW_AAPL,k_AFLOW_AGL,k_AFLOW_AGL (Poisson ratio σ=0.25),k_Mingo,k_EXP,k_EXP（1000 K）
1751248_GeHfPt,,6.15942986796231,300,1784.72,12,3,151.981,64.0511,168.4845117702,0.3152351152,8.2945090888,-1.98464,-0.54301,12.6692237475,4.3286185483,2.2484761911,2.5164025704,193.0795161551,1.1665364966,0.8238750789,0.951901201,1.07E-06,16.3564010396,20.46,79 PtGeHf,F-43m,,,,,,20.46,,
1100415_RhSbZr, F-43m ,3.98137171475255,300,315.88,3,3,141.434,63.3674,165.4004611821,0.305091113,8.8543493897,-7.81452,-2.40274,8.3113677215,5.2136852288,2.7611925657,3.0861878014,230.7807371256,1.3722520171,1.0298233377,1.1552990684,1.7E-06,21.9234708703,21.1,RhSbZr,F-43m,,,,,,21.1,,
2730784_MnTeV,,5.8087857335637,300,933.916,12,3,162.322,47.1635,128.9969245717,0.3675503787,4.4881465749,-2.95967,-1.24708,7.9041141595,5.3378211629,2.4427353155,2.752945421,223.979793819,1.8448166228,2.4246134546,2.2480249984,8.42E-06,17.7691891194,21.62,98 MnTeV,F-43m,,,,,,21.62,,
2690071_RuTeHf,,6.27921258062478,300,1628.64,12,3,137.901,49.7336,133.1893479332,0.3390278196,5.9615156566,-2.23288,-2.11051,10.9121668556,4.3259911491,2.1348602428,2.3967271331,180.3889799111,2.8926711687,5.0865229858,4.4763444409,4.4E-05,23.0483092639,21.74,17 RuHfTe,F-43m,,,,,,21.74,,
1100422_RuTeV, F-43m ,3.80571623532485,300,279.611,3,3,160.451,43.2771,119.121426218,0.376263962,3.9121221788,-10.6631,-1.34129,8.423519624,5.0890251267,2.2666385955,2.5575320656,200.075825336,1.4063656277,0.6875022217,0.9871141252,1.17E-06,11.3501037319,21.91,RuTeV,F-43m,,,,,,21.91,,
1100412_RuTeTi, F-43m ,3.85860223044451,300,276.55,3,3,152.216,53.6485,144.0249750567,0.3423019754,6.0663155619,-10.1055,-2.0689,7.9934116279,5.2906964516,2.5906736202,2.9097224829,224.5078295685,1.4848361781,0.9410838296,1.1512335449,1.69E-06,17.1017892168,22.12,RuTeTi,F-43m,,,,,,22.12,,
2686901_CoWGa,,5.62406733507802,300,1250.02,12,3,200.332,98.9795,254.9501386063,0.2878936477,12.8873622703,-4.20804,-1.39339,11.6564655959,5.3393055782,2.9139975662,3.2499266518,273.0987070693,1.4569364201,1.0854620423,1.2219000808,1.95E-06,32.7093479665,22.18,70 CoGaW,F-43m,,,,,,22.18,,
2773484_AuGaTi,,6.08904240846008,300,1258.28,12,3,119.875,46.0187,122.3941724289,0.3298308343,6.1286848164,-2.08245,-0.36288,9.2455288242,4.4274440411,2.2310088575,2.5016189178,194.1640177309,1.4317309152,0.7234474478,1.0159733975,1.25E-06,11.8991829463,23.06,61 AuGaTi,F-43m,,,,,,23.06,,
961646_OsTeTi, F-43m ,3.88152559838378,300,365.68,3,3,165.984,61.4814,164.173891438,0.3351508866,6.9630223497,-10.7385,-2.29363,10.3834671311,4.8867364454,2.4333281367,2.7303984761,209.4274046949,1.4602732826,0.9241630997,1.1314523012,1.62E-06,18.3373581693,23.35,OsTeTi,F-43m,,,,,,23.35,,
1100413_BCuTi, F-43m ,3.30070385965745,300,122.237,3,3,149.409,87.6752,219.9938265064,0.2545955213,14.6810768021,0.26389,-4.98444,5.6445788973,6.8687445544,3.9411467723,4.3777834798,394.8731912593,0.2642192009,0.8555178416,0.7149902891,5.39E-07,29.0791084412,23.62,BCuTi,F-43m,,,,,,23.62,,
961696_CoMnSi, F-43m ,3.34894895370738,300,141.956,3,3,198.475,64.4553,174.4784486027,0.3534841092,6.1370985903,-19.8705,-2.55429,6.2759101593,6.7319083548,3.2047264004,3.6048106095,320.4674002998,1.370266325,0.5775633067,0.9210118616,9.89E-07,20.2674189492,24.3,CoMnSi,F-43m,,,,,,24.3,,
961688_PtGaV, F-43m ,3.69651485803141,300,315.744,3,3,141.095,18.1782,52.2890201516,0.4382342628,0.9922319,-10.962,-1.11092,10.3802134999,3.9909483259,1.3233426073,1.5057547901,121.2751246896,1.7340697245,1.3767361235,1.5053020203,3.22E-06,3.2822320667,25.17,PtGaV,F-43m,,,,,,25.17,,
2725749_GePdTi,,5.95305965086491,300,907.64,12,3,135.697,50.8471,135.6038957193,0.3334476865,6.3156778338,-2.45079,-0.41166,7.1366497628,5.3398331548,2.669229416,2.9944236847,237.7221291161,1.3882761698,0.6873437902,0.9784671167,1.14E-06,15.1709552807,25.62,84 PdGeTi,F-43m,,,,,,25.62,,
2762271_CrAsRu,,5.71439880728554,300,911.952,12,3,193.621,49.4782,136.783327918,0.3822585292,3.9718423199,-3.72602,-0.34102,8.1070303777,5.6586742815,2.4704498701,2.7897931262,230.726803701,1.335924531,0.4763875673,0.8638257118,8.48E-07,12.7273818788,25.7,72 RuAsCr,F-43m,,,,,,25.7,,
961649_FeTeZr, F-43m ,3.83540320895525,300,274.671,3,3,139.41,76.1765,193.3184389465,0.2688850167,12.4394729965,-12.597,-4.04768,8.0840366725,5.4597802232,3.0697030794,3.4156133182,265.135330673,1.9397775016,1.3322871157,1.5612724162,3.51E-06,31.4119588,25.71,FeTeZr,F-43m,,,,,,25.71,,
2712427_GeRhV,,5.78905983702646,300,905.828,12,3,170.569,59.4493,159.7844037881,0.343871196,6.3582033385,-3.09669,-0.42108,7.7450296553,5.6795622715,2.7705234482,3.1123745544,254.0858113229,1.2536998929,0.5204207406,0.8393328533,7.91E-07,16.9083294038,25.78,87 RhGeV,F-43m,,,,,,25.78,,
2788344_NiSiZr,,5.82395954818339,300,711.996,12,3,146.55,82.9916,209.4394530018,0.2618111532,13.6373973382,-2.38773,-1.06363,5.9789368169,6.5588562929,3.7256760219,4.1419855837,336.1141758497,1.2948460963,1.0991811432,1.1680503391,1.75E-06,35.3242011531,27.69,115 NiSiZr,F-43m,,,,,,27.69,,
1764227_YSiLi,,6.57005102099694,300,496.004,12,3,49.8562,22.2123,58.020349418,0.3060410092,4.7639830561,-0.50276,0.00539,2.9012183253,5.2338166536,2.7669834353,3.0930354237,222.4911537349,0.717566373,-0.2010756203,0.4456322511,1.73E-07,5.4766540716,27.87,58 SiLiY,F-43m,,,,,,27.87,,
2726485_SbZrPd,,6.51601573230863,300,1277.58,12,3,101.226,9.9724,28.9659935444,0.4523080474,0.5101897428,-1.31477,-0.27624,7.6602543747,3.8665521977,1.1409805712,1.3005506012,94.3282389112,1.8663117606,3.6651370315,3.1806487026,1.94E-05,2.3400405322,28.61,24 PdSbZr,F-43m,,,,,,28.61,,
961668_PtAlV, F-43m ,3.68427708436864,300,273.002,3,3,141.659,33.2195,92.433203559,0.3912491693,2.8452418645,-10.1315,-2.30071,9.0647853003,4.5291976832,1.9143343164,2.1644627064,174.9072272336,1.608223738,1.5651250084,1.5796219142,3.61E-06,8.6504654713,29.89,PtAlV,F-43m,,,,,,29.89,,
961653_FeSiW, F-43m ,3.48538120209591,300,267.782,3,3,234.434,124.176,316.6243543103,0.2749015684,15.9640103373,-21.6561,-6.91361,10.5021707582,6.1715115161,3.4385812869,3.8288527972,327.060666879,1.4673446681,1.0119920411,1.1834069683,1.8E-06,46.757170294,30.34,FeSiW,F-43m,,,,,,30.34,,
2785355_CrAsFe,,5.4401218254148,300,731.06,12,3,191.958,75.1144,199.3419390527,0.3269222616,8.3478174419,-4.38958,-1.14626,7.5323172873,6.2274364736,3.1578921844,3.5395735676,307.4956060238,1.4641991951,1.0617786115,1.2108711633,1.91E-06,26.3177523467,30.37,71 FeAsCr,F-43m,,,,,,30.37,,
2711672_GeRhTa,,5.96151291112078,300,1425.86,12,3,190.148,74.3218,197.2643006772,0.327095823,8.2851733433,-3.36157,-0.76845,11.1637185494,5.0901143601,2.5802017783,2.8921260484,229.2753285774,1.4397602509,0.9286479079,1.1251197645,1.6E-06,22.6420779564,31.57,86 RhGeTa,F-43m,,,,,,31.57,,
961659_PdSiTi, F-43m ,3.69382950089567,300,182.385,3,3,148.562,60.8217,160.5545987921,0.3198792437,7.7789451002,-11.1326,-2.27333,6.0090681467,6.1821116806,3.1814544727,3.5627007048,287.1523843693,1.3874966094,0.7752326226,1.0209665485,1.27E-06,21.5320885952,31.65,PdSiTi,F-43m,,,,,,31.65,,
961660_FeSeTi, F-43m ,3.53275375169734,300,182.687,3,3,134.783,76.6483,193.302520347,0.2609706957,13.0815390411,-15.5394,-5.26917,6.8804381211,5.8687886917,3.3376686291,3.7102500089,312.6797392422,1.9324261001,1.3488118586,1.5676795476,3.54E-06,31.6154980391,33.32,FeSeTi,F-43m,,,,,,33.32,,
2730034_MnTeTa,,5.96891328829712,300,1453.94,12,3,173.94,80.5513,209.3390539988,0.2994144973,10.5905850596,-3.19238,-1.18238,11.3412816245,4.9806498609,2.6650490676,2.9765798111,235.6778992139,1.6356813649,1.3941084592,1.4790233624,3.08E-06,28.0103698064,33.36,96 MnTaTe,F-43m,,,,,,33.36,,
2783854_AsMnFe,,5.44181077983111,300,742.828,12,3,184.655,30.7174,87.3108092068,0.421194652,1.8186421691,-4.40448,-0.49618,7.6464422945,5.4318896789,2.0042990419,2.2754545117,197.6156420655,1.6426257986,1.1348661291,1.3259036888,2.37E-06,7.3626030038,33.78,11 FeAsMn,F-43m,,,,,,33.78,,
961706_PtSiTi, F-43m ,3.70964127858768,300,271.045,3,3,165.445,71.9446,188.5090879965,0.3100989372,9.209521671,-12.4405,-2.38072,8.8164591973,5.4447972141,2.8566168935,3.1948919259,256.4095455162,1.3582438877,0.6779815488,0.9598861772,1.09E-06,22.3224679068,36.43,PtSiTi,F-43m,,,,,,36.43,,
1100438_SnLiSc, F-43m ,4.25303128611356,300,170.676,3,3,38.3202,2.21958,6.532612816,0.4715876012,0.1137954158,-1.35817,0.01819,3.68404793,3.3473822946,0.7761984399,0.8866866665,62.069969633,1.076297288,-0.4818967327,0.7354963798,5.76E-07,0.2055070171,36.48,SnLiSc,F-43m,,,,,,36.48,,
1100396_BLiSn, F-43m ,3.51449768794011,300,136.531,3,3,82.884,82.5803,185.9760363552,0.1260314891,26.3352505781,-6.46784,-4.67971,5.2226393122,6.078880227,3.9764288073,4.357406921,369.1261300303,1.2624941715,1.0633252993,1.1336097091,1.63E-06,33.9689710496,37.42,BLiSn,F-43m,,,,,,37.42,,
1100441_BCrCu, F-43m ,3.15449932322069,300,126.353,3,3,188.969,80.4627,211.3855554356,0.3135624049,9.5933780818,-27.1349,-7.37551,6.6840977158,6.657477236,3.4695720107,3.8821635867,366.3981951985,1.7918886161,1.2719953401,1.4659250894,3.02E-06,30.5842530875,38.57,BCrCu,F-43m,,,,,,38.57,,
2783746_AsFeV,,5.49299383381699,300,726.84,12,3,196.764,86.0118,225.2186551914,0.3092311473,10.2863890846,-5.11645,-1.32207,7.274664097,6.5431245186,3.4385278465,3.8452830621,330.8383146617,1.6637610817,1.1071113603,1.3190264169,2.34E-06,34.050828483,39.8,7 FeAsV,F-43m,,,,,,39.8,,
961710_PtSiV, F-43m ,3.65007193202832,300,274.106,3,3,177.044,43.0881,119.5646167517,0.3874435952,3.4599682613,-13.0084,-0.05882,9.3597192202,5.0053586088,2.1455925951,2.4246692857,197.7702763958,1.1903194601,-0.1334740149,0.6958187126,5.05E-07,8.9614922278,42.47,PtSiV,F-43m,,,,,,42.47,,
2786294_NiSiTi,,5.5693693275819,300,538.62,12,3,151.146,93.06,231.6400441356,0.2445736306,16.0810741713,-1.39753,-1.23404,5.172087686,7.2947731277,4.2417843409,4.7062089776,399.3574454449,0.7883009857,0.9787256071,0.9196423348,9.85E-07,38.9541097141,42.76,114 NiSiTi,F-43m,,,,,,42.76,,
1100394_BMgSc, F-43m ,3.65481942962366,300,80.072,3,3,87.0604,66.8542,159.6875841544,0.1942973228,17.160924772,-5.12211,-2.44691,2.7235255216,8.0433396043,4.9544862044,5.4663376301,445.2874550703,0.9949124685,0.7267562312,0.8258732871,7.61E-07,32.041439306,43.43,BMgSc,F-43m,,,,,,43.43,,
1100414_RhSiV, F-43m ,3.58538311904029,300,181.932,3,3,183.194,71.6522,190.16383538,0.3269923002,8.1161798587,-13.9595,-2.31595,6.5546715415,6.5210360069,3.3062774709,3.7059276654,307.7310377855,1.2427895286,0.578196265,0.8589038856,8.36E-07,23.945009107,45.69,RhSiV,F-43m,,,,,,45.69,,
2787200_NiAlTa,,5.86775476259429,300,1066.48,12,3,136.499,7.95585,23.4126803119,0.4714128793,0.241898667,-2.14199,-0.66189,8.7566564472,4.0987102572,0.95317828,1.0888391128,87.6977305427,1.9101977451,8.2373151015,6.8155600305,0.000121,1.9171806755,45.92,112 NiAlTa,F-43m,,,,,,45.92,,
2725726_AlPdTa,,6.02957619082453,300,1257.4,12,3,157.219,67.9593,178.2015085169,0.3110899356,8.8453683902,-2.43029,-0.53234,9.5151262186,5.1035325417,2.6724966632,2.9893494653,234.3076657861,1.2220520471,0.6918931728,0.9038516713,9.45E-07,19.7465159563,45.98,1 PdAlTa,F-43m,,,,,,45.98,,
2734800_BAuTi,,5.7022254570484,300,1022.63,12,3,153.88,20.0136,57.5459934526,0.4376722192,1.0613352805,-3.02923,0.05223,9.1492782326,4.4424559296,1.4790034612,1.6827501366,139.4671243061,1.3528365308,-0.4086012586,0.8493284909,8.14E-07,3.1242134856,51.47,64 BAuTi,F-43m,,,,,,51.47,,
2735816_GeBLi,,5.28587672115514,300,361.724,12,3,90.185,52.7047,132.3349626492,0.2554379652,10.8484690672,-1.9893,-1.24863,4.0628210493,6.2844424022,3.601727285,4.00115778,357.7381392385,1.5150200078,1.5827993648,1.5605333792,3.51E-06,22.0510643115,53.13,76 BGeLi,F-43m,,,,,,53.13,,
2756989_PbScLi,,6.82054054418231,300,1036.66,12,3,34.1794,1.39429,4.1267553643,0.4798769855,0.0575261514,-0.33499,-0.02025,5.4197769845,2.578649789,0.5072077118,0.5798733569,40.1800947338,1.4268507637,2.1374173116,1.9298539348,5.84E-06,0.1257843691,54.83,127 PbLiSc,F-43m,,,,,,54.83,,
1763617_SiRhTa,,5.88589948876129,300,1247.76,12,3,201.272,81.8362,216.2058559975,0.3209671026,9.1795784049,-2.1055,-0.86391,10.1506532916,5.5297400768,2.8393944588,3.1801009864,255.3434173186,0.9033080721,0.9096289586,0.9075268881,9.55E-07,24.7966819654,60.08,38 RhSiTa,F-43m,,,,,,60.08,,
1751646_AlPtTa,,6.05386679927058,300,1612.04,12,3,177.792,81.9192,213.0379136024,0.3002929326,10.6322360868,-2.74219,-0.55718,12.0525430154,4.8799449097,2.6070748864,2.9121527302,227.3410614605,1.1803559505,0.587866621,0.8335495382,7.78E-07,22.477442265,66.55,2 PtAlTa,F-43m,,,,,,66.55,,
1764974_ScSiLi,,5.90804227402284,300,320.204,12,3,67.3645,39.7644,99.6799373277,0.2533816344,9.3084710189,-1.07333,-0.66828,2.575712763,6.8365206296,3.9291490328,4.3638323368,349.0768580583,1.5158384457,1.5661986802,1.5495937968,3.45E-06,20.2139389507,71.14,35 SiLiSc,F-43m,,,,,,71.14,,
